										
2018-04-30 11:45:21	margarita	هل تحبين الموسيقى مرحبا	لا يمكنني الاجابه عن ذلك	12.215686274509803	{'هَلْ': 0.15196078431372548, 'هل': 0.15196078431372548}	افضل الحديث عن شيء آخر، اعتذر	12.038461538461538	{'هَلْ': 0.14903846153846154, 'هل': 0.14903846153846154}	افضل الحديث عن شيء آخر، اعتذر	12.01923076923077	{'هَلْ': 0.14903846153846154, 'هل': 0.14903846153846154}
2018-04-30 11:45:21	margarita	مرحبا تصفين الموسيقى في مولدوفا؟	افضل الحديث عن شيء آخر، اعتذر	12.038461538461538	{'فِي': 0.03663515255694027, 'الانجليزيه،': 0.08443380653681083, 'في': 0.03812611806797853}	افضل الحديث عن شيء آخر، اعتذر	12.01923076923077	{'فِي': 0.03663515255694027, 'الانجليزيه،': 0.08443380653681083, 'في': 0.03812611806797853}	هل يمكنك سؤالي عن شيء آخر	12.0	{'فِي': 0.03663515255694027, 'الانجليزيه،': 0.08443380653681083, 'في': 0.03812611806797853}
2018-04-30 11:45:21	margarita	مرحبا الموسيقى المولدوفية مرحبا أم سعيدة؟	افضل الحديث عن شيء آخر، اعتذر	12.01923076923077	{'الانجليزيه،': 0.08443380653681083}	هل يمكنك سؤالي عن شيء آخر	12.0	{'الانجليزيه،': 0.08443380653681083}	لا اعرف	9.354166666666666	{'الانجليزيه،': 0.09146995708154507}
2018-04-30 11:45:21	margarita	ما رأيك بالموسيقى مرحبا	هل يمكنك سؤالي عن شيء آخر	12.0	{'رَأْي': 1.0088757396449703}	لا اعرف	9.354166666666666	{'رَأْي': 1.0929487179487178}	لا اعرف	9.333333333333334	{'رَأْي': 1.0929487179487178}
2018-04-30 11:45:21	margarita	ما هي مرحبا التي تتحدثينها في مرحبا	اتحدث اللغه الرومانيه، والروسيه، والفرنسيه، والانجليزيه والاسبانيه	20.39891127391127	{'الَّتِي': 0.9021164021164021, 'تَحَدَّث': 4.371794871794871, 'التي': 0.9166666666666666, 'تتحدثينها': 14.208333333333332}	لدينا مدارس رومانيه اكثر من تلك الروسيه، لكن لدينا كلاهما. 	13.85641980847332	{'الَّتِي': 0.6367880485527545, 'تَحَدَّث': 2.31447963800905, 'فِي': 0.11206046664475847, 'التي': 0.6470588235294118, 'تتحدثينها': 10.029411764705882, 'في': 0.11662106703146374}	اتحدث اللغه الرومانيه، والروسيه، والفرنسيه، والانجليزيه والاسبانيه	12.51923076923077	{'تَحَدَّث': 4.769230769230769, 'تتحدثينها': 7.75}
2018-04-30 11:45:21	margarita	هل مرحبا اللغة الرومانية مرحبا مولدوفا؟	لا اعرف	9.354166666666666	{'هَلْ': 0.16145833333333331, 'الانجليزيه،': 0.09146995708154507, 'هل': 0.16145833333333331}	لا اعرف	9.333333333333334	{'هَلْ': 0.16145833333333331, 'الانجليزيه،': 0.09146995708154507, 'هل': 0.16145833333333331}	ليس لدي اي شكوي	8.94	{'هَلْ': 0.155, 'الانجليزيه،': 0.08781115879828326, 'هل': 0.155}
2018-04-30 11:45:21	margarita	هل مرحبا اللغة الروسية مرحبا مولدوفا؟	لا اعرف	9.333333333333334	{'هَلْ': 0.16145833333333331, 'الانجليزيه،': 0.09146995708154507, 'هل': 0.16145833333333331}	ليس لدي اي شكوي	8.94	{'هَلْ': 0.155, 'الانجليزيه،': 0.08781115879828326, 'هل': 0.155}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	8.686274509803921	{'الانجليزيه،': 0.11478582849448793}
2018-04-30 11:45:21	margarita	أخبريني عن مرحبا مولدوفا	ليس لدي اي شكوي	8.94	{'الانجليزيه،': 0.17562231759656652, 'عَن': 0.3031111111111111, 'عن': 0.31}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	8.686274509803921	{'الانجليزيه،': 0.22957165698897586}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'الانجليزيه،': 0.23894192870281158}
2018-04-30 11:45:21	margarita	مرحبا نشأت وأنت تتحدثين لغتين؟	برج خليفه! بالطبع!	102.30000000000001	{'نَشَأ': 68.2, 'نشأت': 34.1}	اتحدث اللغه الرومانيه، والروسيه، والفرنسيه، والانجليزيه والاسبانيه	22.565527065527064	{'تَحَدَّث': 4.769230769230769, 'لُغ': 2.2962962962962963, 'تتحدثين': 15.5}	اتحدث اللغه الرومانيه، والروسيه، والفرنسيه، والانجليزيه والاسبانيه	8.148539886039885	{'تَحَدَّث': 4.371794871794871, 'لُغ': 2.1049382716049383, 'تتحدثين': 7.104166666666666}
2018-04-30 11:45:21	margarita	لماذا مرحبا اللغتين الرومانية والروسية؟	كانت مولدوفا في الاصل منطقه في رومانيا، ثم اصبحنا جزء من الامبراطوريه الروسيه، ومن ثم من الاتحاد السوفيتي، وبعد استقلالنا بقيت لدينا هاتين اللغتين	17.43189594356261	{'لِماذا': 1.4208333333333334, 'لُغ': 0.8419753086419753, 'رُومانِيّ': 0.7577777777777778, 'رُوسِيّ': 1.4208333333333334, 'لماذا': 1.6238095238095238, 'اللغتين': 11.366666666666667}	عائلتي تتحدث كلتا اللغتين! لغه امي الاولي هي الروسيه ولغه والدي الاولي هي الرومانيه، لذا فهو مزيج جميل	11.859222222222222	{'لُغ': 1.5155555555555555, 'رُومانِيّ': 1.8186666666666669, 'رُوسِيّ': 1.705, 'اللغتين': 6.82}	لانني احب هذه الفكره	8.303571428571429	{'لِماذا': 3.875, 'لماذا': 4.428571428571429}
2018-04-30 11:45:21	margarita	هل مرحبا مرحبا اللغتين الرومانية والمولدوفية؟	عائلتي تتحدث كلتا اللغتين! لغه امي الاولي هي الروسيه ولغه والدي الاولي هي الرومانيه، لذا فهو مزيج جميل	10.212762994754412	{'لُغ': 1.5155555555555555, 'رُومانِيّ': 1.8186666666666669, 'الانجليزيه،': 0.058540772532188846, 'اللغتين': 6.82}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	8.686274509803921	{'الانجليزيه،': 0.11478582849448793}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'الانجليزيه،': 0.11947096435140579}
2018-04-30 11:45:21	margarita	هل مرحبا وأنت تتحدثين مرحبا الرومانية والمولدوفية؟	اتحدث اللغه الرومانيه، والروسيه، والفرنسيه، والانجليزيه والاسبانيه	23.04044289044289	{'هَلْ': 0.3522727272727273, 'تَحَدَّث': 4.769230769230769, 'رُومانِيّ': 2.066666666666667, 'هل': 0.3522727272727273, 'تتحدثين': 15.5}	لدينا مدارس رومانيه اكثر من تلك الروسيه، لكن لدينا كلاهما. 	8.752529793693641	{'تَحَدَّث': 2.31447963800905, 'رُومانِيّ': 1.3372549019607844, 'الانجليزيه،': 0.08608937137086595, 'تتحدثين': 5.014705882352941}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	8.686274509803921	{'الانجليزيه،': 0.11478582849448793}
2018-04-30 11:45:21	margarita	هل مرحبا كلتا اللغتين الرومانية مرحبا في بلدك؟	ذهب الي الولايات المتحده، ولايه ويسكونسن، من خلال برنامج تبادل يدعي فليكس وبقيت هناك مع عائله مضيفه مده ١٠ اشهر	42.625	{'بَلَّد': 28.416666666666664, 'بلدك': 14.208333333333332}	لقد عشت خارج بلدي من قبل واعتدت علي الغربه، لذا لا، لا اشتاق الي بلدي كثيراً. اضافه الي ذلك، فانا كثيراً ما اتصل بعائلتي عبر سكايب	33.25	{'هَلْ': 0.125, 'بَلَّد': 22.0, 'هل': 0.125, 'بلدك': 11.0}	عائلتي تتحدث كلتا اللغتين! لغه امي الاولي هي الروسيه ولغه والدي الاولي هي الرومانيه، لذا فهو مزيج جميل	22.553835399073236	{'كِلْتا': 13.64, 'لُغ': 1.5155555555555555, 'رُومانِيّ': 1.8186666666666669, 'فِي': 0.07620111731843576, 'كلتا': 13.64, 'اللغتين': 6.82, 'في': 0.07930232558139536}
2018-04-30 11:45:21	margarita	مرحبا يتكلم جدك مرحبا اللغتين الرومانية والمولدوفية أيضاً؟	يتكلم والدا ابي باللغه الرومانيه، لكن والدي امي يتكلمان معي باللغه الاوكرانيه	61.779938271604934	{'تَكَلَّم': 15.787037037037038, 'جَدّ': 4.736111111111111, 'لُغ': 2.1049382716049383, 'رُومانِيّ': 1.2629629629629628, 'يتكلم': 18.944444444444443, 'جدك': 18.944444444444443}	كانت مولدوفا في الاصل منطقه في رومانيا، ثم اصبحنا جزء من الامبراطوريه الروسيه، ومن ثم من الاتحاد السوفيتي، وبعد استقلالنا بقيت لدينا هاتين اللغتين	13.580266730249564	{'تَكَلَّم': 3.788888888888889, 'لُغ': 0.8419753086419753, 'رُومانِيّ': 0.7577777777777778, 'الانجليزيه،': 0.19513590844062947, 'يتكلم': 5.683333333333334, 'اللغتين': 11.366666666666667}	وجودي. ان لم اعمل بجد، فغالباً ساشعر بالملل او بازمه وجوديه	10.373769250189346	{'جَدّ': 10.029411764705882, 'الانجليزيه،': 0.3443574854834638}
2018-04-30 11:45:21	margarita	هل يتقن جدك مرحبا مرحبا لغات أخرى؟	يتكلم والدا ابي باللغه الرومانيه، لكن والدي امي يتكلمان معي باللغه الاوكرانيه	15.471296296296295	{'جَدّ': 4.736111111111111, 'لُغ': 2.1049382716049383, 'جدك': 18.944444444444443}	وجودي. ان لم اعمل بجد، فغالباً ساشعر بالملل او بازمه وجوديه	10.029411764705882	{'جَدّ': 10.029411764705882}	لا، لكن امي وجدتي كانتا تحبان الغناء	8.454545454545453	{'هَلْ': 0.3522727272727273, 'جَدّ': 7.75, 'هل': 0.3522727272727273}
2018-04-30 11:45:21	margarita	مرحبا تتواصلين مع جدك وجدتك؟	اتحدث مع اصدقائي القدامي عبر سكايب كثيراً	31.536090225563907	{'تَواصَل': 14.208333333333332, 'مَع': 1.4956140350877192, 'تتواصلين': 14.208333333333332, 'مع': 1.6238095238095236}	اتحدث مع اصدقائي القدامي عبر سكايب كثيراً	31.536090225563907	{'تَواصَل': 14.208333333333332, 'مَع': 1.4956140350877192, 'تتواصلين': 14.208333333333332, 'مع': 1.6238095238095236}	وجودي. ان لم اعمل بجد، فغالباً ساشعر بالملل او بازمه وجوديه	10.029411764705882	{'جَدّ': 10.029411764705882}
2018-04-30 11:45:21	margarita	مرحبا هي اللغات التي تعلمها المدراس في مرحبا	الجميع في مولدوفا يستطيعون التحدث باللغتين الرومانيه والروسيه، اما بقيه اللغات فتعلمتها في المدرسه او الجامعه	14.904631623122594	{'لُغ': 1.8944444444444444, 'تَعَلَّم': 7.75, 'فِي': 0.1905027932960894, 'اللغات': 4.871428571428572, 'في': 0.19825581395348837}	احببت الناس، والثقافه، وانني تعلمت بعض اللغه الاسبانيه	11.648454931909525	{'لُغ': 0.9715099715099715, 'الَّتِي': 0.4163614163614164, 'تَعَلَّم': 9.538461538461538, 'فِي': 0.14654061022776108, 'التي': 0.42307692307692313, 'في': 0.15250447227191413}	لا اذكر ما درسه اوليغ	9.299999999999999	{'تَعَلَّم': 9.299999999999999}
2018-04-30 11:45:21	margarita	هل تعلم مرحبا في مرحبا اللغتين الرومانية والروسية؟	احببت الناس، والثقافه، وانني تعلمت بعض اللغه الاسبانيه	14.556269339723933	{'تَعَلَّم': 9.538461538461538, 'فِي': 0.14654061022776108, 'لُغ': 0.9715099715099715, 'تعلم': 3.7472527472527477, 'في': 0.15250447227191413}	لا اذكر ما درسه اوليغ	14.17142857142857	{'تَعَلَّم': 9.299999999999999, 'تعلم': 4.871428571428572}	اعتذر، لا استطيع تذكر ما درسه اوليغ	11.80952380952381	{'تَعَلَّم': 7.75, 'تعلم': 4.059523809523809}
2018-04-30 11:45:21	margarita	مرحبا نوع المدارس الموجودة مرحبا مولدوفا؟	لدينا مدارس رومانيه اكثر من تلك الروسيه، لكن لدينا كلاهما. 	20.144912900782632	{'مَدارِس': 20.058823529411764, 'الانجليزيه،': 0.08608937137086595}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	8.686274509803921	{'الانجليزيه،': 0.11478582849448793}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'الانجليزيه،': 0.11947096435140579}
2018-04-30 11:45:21	margarita	مرحبا رأيك بجامعة مرحبا في أبوظبي؟	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	8.686274509803921	{'فِي': 0.11206046664475847, 'في': 0.11662106703146374}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'فِي': 0.1166343632425037, 'في': 0.12138111058376838}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.8979591836734695	{'فِي': 0.1166343632425037, 'في': 0.12138111058376838}
2018-04-30 11:45:21	margarita	هل أنت مرحبا بمجيئك إلى مرحبا نيويورك في أبوظبي؟	ادرس في جامعه نيويورك ابوظبي!	10.320675561376948	{'نِيُويُورْك': 1.7397959183673468, 'فِي': 0.27214684756584195, 'أَبُوظَبِي': 4.714285714285714, 'نيويورك': 1.7397959183673468, 'في': 0.28322259136212624, 'أبوظبي': 1.5714285714285714}	جامعه نيويورك ابوظبي هي جامعه فنون حره	8.642857142857142	{'نِيُويُورْك': 2.0297619047619047, 'أَبُوظَبِي': 3.6666666666666665, 'نيويورك': 2.0297619047619047, 'أبوظبي': 0.9166666666666666}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'فِي': 0.1166343632425037, 'في': 0.12138111058376838}
2018-04-30 11:45:21	margarita	مرحبا هي مرحبا الأشياء في جامعة نيويورك في أبوظبي؟	جامعه نيويورك ابوظبي هي جامعه فنون حره	11.48452380952381	{'جامَع': 2.841666666666667, 'نِيُويُورْك': 2.0297619047619047, 'أَبُوظَبِي': 3.6666666666666665, 'نيويورك': 2.0297619047619047, 'أبوظبي': 0.9166666666666666}	لانني احب هذه الفكره	7.954452878981916	{'فِي': 0.3463687150837989, 'جامَع': 1.0333333333333334, 'نِيُويُورْك': 1.1071428571428572, 'أَبُوظَبِي': 3.0, 'في': 0.3604651162790698, 'نيويورك': 1.1071428571428572, 'أبوظبي': 1.0}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'فِي': 0.2332687264850074, 'في': 0.24276222116753676}
2018-04-30 11:45:21	margarita	ما التخصص مرحبا تظنين بأنه مرحبا صعوبة؟	ران تو يو - لبينتاتونيكس. ان كل من انغامها وكلماتها تلخصان تعريفي للجمال	31.0	{'ظَنِين': 15.5, 'تظنين': 15.5}	ربما ساعمل مع الاطفال او سافعل شيء ما من خلال معرفتي باللغات. لا يهم التخصص مادمت تمتلكين المهاره	17.760416666666664	{'تَخَصُّص': 10.65625, 'التخصص': 7.104166666666666}	ربما ساعمل مع الاطفال او سافعل شيء ما من خلال معرفتي باللغات. لا يهم التخصص مادمت تمتلكين المهاره	17.760416666666664	{'تَخَصُّص': 10.65625, 'التخصص': 7.104166666666666}
2018-04-30 11:45:21	margarita	أي مرحبا الطلاب مرحبا أن يبذلوا الجهد الأكبر مرحبا جامعة نيويورك في أبوظبي؟	ربما الهندسه، لان علي طلابها حضور الكثير من محاضرات العلوم التي لا ترتبط بتخصصهم بشكل مباشر، لكن اذا كانت معاييرك في العمل مرتفعه فان اي شيء قد يكون صعب	12.634335411898098	{'أَيْ': 0.78996138996139, 'طُلّاب': 9.216216216216218, 'جامَع': 0.30720720720720723, 'نِيُويُورْك': 0.32915057915057916, 'فِي': 0.10297448286275103, 'أَبُوظَبِي': 0.8918918918918919, 'أي': 0.2633204633204633, 'نيويورك': 0.32915057915057916, 'في': 0.10716530483972345, 'أبوظبي': 0.2972972972972973}	اخي اكبر مني في العمر	8.092595659504846	{'أَكْبَر': 7.494505494505495, 'فِي': 0.29308122045552215, 'في': 0.30500894454382826}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'أَنْ': 0.5353218210361068, 'فِي': 0.1166343632425037, 'أن': 0.10706436420722135, 'في': 0.12138111058376838}
2018-04-30 11:45:21	margarita	ما هو مرحبا الأكثر تحدي في جامعة نيويورك مرحبا أبوظبي؟	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.918367346938775	{'فِي': 0.1166343632425037, 'في': 0.12138111058376838}	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.8979591836734695	{'فِي': 0.1166343632425037, 'في': 0.12138111058376838}	كان ظريف جداً	7.616326530612245	{'فِي': 0.03887812108083456, 'في': 0.04046037019458946}
2018-04-30 11:45:21	margarita	ما هي مرحبا الأشياء التي تفضلينها في مرحبا نيويورك في مرحبا	من خلال العمل في كل يوم. اذا جلست لكتابه الموسيقي مره يومياً لمده ٣٠ دقيقه علي الاقل، سوف تعتادين علي فعل شيء ما حتي لو ظننت ان ليس لديك الالهام. ان الجلوس للعمل يومياً هو في الحقيقه اصعب من الكتابه في حد ذاتها	7.8979591836734695	{'فِي': 0.2332687264850074, 'في': 0.24276222116753676}	كان ظريف جداً	7.616326530612245	{'الَّتِي': 0.22092646582442502, 'فِي': 0.07775624216166913, 'التي': 0.22448979591836732, 'في': 0.08092074038917892}	لقد كان رائع	7.6040816326530605	{'الَّتِي': 0.22092646582442502, 'فِي': 0.07775624216166913, 'التي': 0.22448979591836732, 'في': 0.08092074038917892}
2018-04-30 11:45:21	margarita	مرحبا الذي يجعل مرحبا نيويورك في أبوظبي جامعة رائعة؟	شكراً جزيلاً	34.1	{'رائِع': 17.05, 'رائعة': 17.05}	لان الامارات العربيه المتحده مكان رائع	19.547030430485023	{'نِيُويُورْك': 0.9368131868131869, 'فِي': 0.14654061022776108, 'أَبُوظَبِي': 2.5384615384615388, 'جامَع': 0.8743589743589745, 'رائِع': 6.557692307692308, 'نيويورك': 0.9368131868131869, 'في': 0.15250447227191413, 'أبوظبي': 0.8461538461538463, 'رائعة': 6.557692307692308}	لان الامارات العربيه المتحده مكان رائع	13.414429697884291	{'فِي': 0.14654061022776108, 'رائِع': 6.557692307692308, 'في': 0.15250447227191413, 'رائعة': 6.557692307692308}
